id,label,iri,semantic
ENSEMBL:ENSCAFG00000032222,DLA-64,,gene
ENSEMBL:ENSMMUG00000013717,ENSEMBL:ENSMMUG00000013717,,gene
ZFIN:ZDB-GENE-030131-458,ipo7,,gene
MP:0003628,abnormal leukocyte adhesion,,phenotype
ENSEMBL:ENSRNOG00000001893,ENSEMBL:ENSRNOG00000001893,,gene
MP:0004937,dilated heart,,phenotype
HP:0011487,Increased corneal thickness,,phenotype
ZFIN:ZDB-GENE-060526-307,msh3,,gene
ENSEMBL:ENSMODG00000025182,ENSEMBL:ENSMODG00000025182,,gene
MP:0010947,abnormal single-strand DNA break repair,,phenotype
WBPhenotype:0001482,frequency body bend reduced,,phenotype
HGNC:903,AXIN1,,gene
FlyBase:FBgn0003132,Pp1-13C,,gene
HP:0000104,Renal agenesis,,phenotype
ENSEMBL:ENSMMUG00000018353,ENSEMBL:ENSMMUG00000018353,,gene
ENSEMBL:ENSPTRG00000045869,ENSEMBL:ENSPTRG00000045869,,gene
MP:0004521,abnormal cochlear hair cell stereociliary bundle morphology,,phenotype
ENSEMBL:ENSMMUG00000015302,ENSEMBL:ENSMMUG00000015302,,gene
HGNC:31326,ATXN2L,,gene
ENSEMBL:ENSPTRG00000013415,ENSEMBL:ENSPTRG00000013415,,gene
MONARCH:APO_0000100APO_0000245,nutrient uptake:decreased rate,,phenotype
ENSEMBL:ENSFCAG00000029288,ENSEMBL:ENSFCAG00000029288,,gene
HGNC:3016,DPYSL4,,gene
ENSEMBL:ENSFCAG00000003545,ENSEMBL:ENSFCAG00000003545,,gene
HP:0001561,Polyhydramnios,,phenotype
MP:0008088,abnormal T-helper 1 cell differentiation,,phenotype
ZP:0001793,"pancreas decreased size, abnormal",,phenotype
RGD:1307924,Morc3,,gene
WBPhenotype:0000518,development phenotype,,phenotype
ZP:0008073,"M band skeletal muscle cell disorganized, abnormal",,phenotype
dictyBase:DDB_G0269252,gefE,,gene
MP:0003873,pharyngeal arch hypoplasia,,phenotype
MP:0009760,abnormal mitotic spindle morphology,,phenotype
ENSEMBL:ENSFCAG00000000623,ENSEMBL:ENSFCAG00000000623,,gene
ZP:0001542,"cardiac muscle cell increased size, abnormal",,phenotype
ENSEMBL:ENSCAFG00000011570,ENSEMBL:ENSCAFG00000011570,,gene
ZFIN:ZDB-GENE-061215-15,zgc:158640,,gene
WBPhenotype:0001294,head bent,,phenotype
HGNC:12558,ULK1,,gene
SGD:S000003095,SOH1,,gene
ZP:0008039,"Z disc cardiac muscle cell increased width, abnormal",,phenotype
ZP:0011757,"atrium morphology, abnormal",,phenotype
878,difenoxin,,drug
RGD:3731,Sod1,,gene
ZP:0007116,"epithelial structure maintenance disrupted, abnormal",,phenotype
ZP:0000906,"Meckel's cartilage aplastic, abnormal",,phenotype
ZP:0137438,"retinal pigmented epithelium decreased area, abnormal",,phenotype
Xenbase:XB-GENE-5961407,mr1-like,,gene
ZFIN:ZDB-GENE-030131-5107,hmg20a,,gene
HP:0100785,Insomnia,,phenotype
ZP:0000126,"Meckel's cartilage malformed, abnormal",,phenotype
ENSEMBL:ENSPTRG00000008357,ENSEMBL:ENSPTRG00000008357,,gene
FBcv:0002037,majority die during embryonic stage,,phenotype
MGI:1913929,Rae1,,gene
ZP:0002890,"determination of left/right asymmetry in lateral mesoderm process quality, abnormal",,phenotype
HGNC:7957,NPY2R,,gene
ENSEMBL:ENSECAG00000016216,ENSEMBL:ENSECAG00000016216,,gene
ENSEMBL:ENSGALG00000013738,OPTN,,gene
ENSEMBL:ENSGALG00000040474,ENSEMBL:ENSGALG00000040474,,gene
ENSEMBL:ENSMODG00000042018,ENSEMBL:ENSMODG00000042018,,gene
FBcv:0000415,abnormal jumping,,phenotype
Xenbase:XB-GENE-959752,csnk2a1,,gene
ENSEMBL:ENSMMUG00000021276,ENSEMBL:ENSMMUG00000021276,,gene
WBPhenotype:0002122,persistence of paternal mitochondria,,phenotype
HP:0030955,Alcoholism,,phenotype
ZP:0000474,"neuron degenerate, abnormal",,phenotype
dictyBase:DDB_G0274301,DDB0167813,,gene
ENSEMBL:ENSMODG00000003074,ENSEMBL:ENSMODG00000003074,,gene
MP:0013213,abnormal embryonic neuroepithelium primary cilium morphology,,phenotype
MP:0003329,amyloid beta deposits,,phenotype
HGNC:25031,PRPF40B,,gene
MP:0003420,delayed intramembranous bone ossification,,phenotype
PomBase:SPBC25B2.01,hbs1,,gene
ENSEMBL:ENSPTRG00000015794,ENSEMBL:ENSPTRG00000015794,,gene
ZP:0001609,"head morphology, abnormal",,phenotype
RGD:1305513,Rnf31,,gene
MP:0030927,decreased telomere length,,phenotype
WBPhenotype:0001412,alae morphology variant,,phenotype
MP:0003996,clonic seizures,,phenotype
ENSEMBL:ENSOANG00000007125,ENSEMBL:ENSOANG00000007125,,gene
WBPhenotype:0000140,stress induced arrest variant,,phenotype
ENSEMBL:ENSBTAG00000021569,DDB1,,gene
Coriell:GM06767,NIGMS-GM06767,,biological artifact
MGI:1921575,Cltb,,gene
ZFIN:ZDB-GENE-040426-810,psmd1,,gene
ENSEMBL:ENSMMUG00000012481,ENSEMBL:ENSMMUG00000012481,,gene
MP:0004974,decreased regulatory T cell number,,phenotype
dictyBase:DDB_G0271868,gefS,,gene
WBPhenotype:0000510,vulval invagination variant L4,,phenotype
MONARCH:APO_0000027APO_0000004,filamentous growth:increased,,phenotype
WBPhenotype:0001945,oocytes small,,phenotype
MP:0000136,abnormal microglial cell morphology,,phenotype
RGD:2543,Egfr,,gene
HGNC:7734,NEFM,,gene
ENSEMBL:ENSGALG00000045705,H2AFX,,gene
dbSNP:rs2024115,rs2024115-G,,variant
ENSEMBL:ENSPTRG00000048329,ENSEMBL:ENSPTRG00000048329,,gene
PomBase:SPBC16A3.09c,ufd1,,gene
WormBase:WBGene00022855,tcer-1,,gene
PomBase:SPAC31A2.04c,pre1,,gene
HP:0009921,Duane anomaly,,phenotype
FlyBase:FBgn0020378,Sp1,,gene
HP:0011147,Typical absence seizure,,phenotype
ZP:0003401,"white matter brain damaged, abnormal",,phenotype
ENSEMBL:ENSSSCG00000040663,HERPUD1,,gene
ENSEMBL:ENSGALG00000009450,DUSP10,,gene
MP:0011088,"neonatal lethality, incomplete penetrance",,phenotype
MP:0013907,abnormal cerebrospinal fluid flow,,phenotype
WBPhenotype:0001215,germ cell mitosis variant,,phenotype
MP:0003993,abnormal ventral spinal root morphology,,phenotype
ENSEMBL:ENSCAFG00000010878,TCERG1L,,gene
MP:0005377,hearing/vestibular/ear phenotype,,phenotype
759,cycloserine,,drug
MP:0011969,abnormal circulating triglyceride level,,phenotype
HP:0012638,Abnormal nervous system physiology,,phenotype
HP:0100257,Ectrodactyly,,phenotype
ENSEMBL:ENSMODG00000010180,ENSEMBL:ENSMODG00000010180,,gene
HP:0001388,Joint laxity,,phenotype
ENSEMBL:ENSMODG00000024959,ENSEMBL:ENSMODG00000024959,,gene
ENSEMBL:ENSGALG00000049444,MICA,,gene
ENSEMBL:ENSCAFG00000001886,H9GW49,,gene
FlyBase:FBgn0001230,Hsp68,,gene
ENSEMBL:ENSMMUG00000013115,ENSEMBL:ENSMMUG00000013115,,gene
SGD:S000006100,PPQ1,,gene
ZP:0000832,"mechanosensory behavior disrupted, abnormal",,phenotype
MP:0001633,poor circulation,,phenotype
Xenbase:XB-GENE-974195,commd4,,gene
HGNC:20635,PSME4,,gene
MP:0001106,abnormal Schwann cell morphology,,phenotype
WormBase:WBGene00006943,wrm-1,,gene
ENSEMBL:ENSCAFG00000012961,ENSEMBL:ENSCAFG00000012961,,gene
ENSEMBL:ENSECAG00000013510,ENSEMBL:ENSECAG00000013510,,gene
FlyBase:FBgn0032516,Ing5,,gene
WBPhenotype:0001180,accumulated germline cell corpses,,phenotype
RGD:2259,Calm3,,gene
ENSEMBL:ENSGALG00000004215,WIPI1,,gene
MONARCH:APO_0000059APO_0000002,vacuolar morphology:abnormal,,phenotype
ENSEMBL:ENSSSCG00000024119,GLB1,,gene
ENSEMBL:ENSCAFG00000010218,ENSEMBL:ENSCAFG00000010218,,gene
WormBase:WBGene00006424,ctbp-1,,gene
RGD:735223,Ikbkg,,gene
ENSEMBL:ENSSSCG00000003660,ENSEMBL:ENSSSCG00000003660,,gene
4138,gentian violet,,drug
SGD:S000001410,RPL40A,,gene
MGI:1914164,Vps28,,gene
5220,naldemedine,,drug
ZP:0008322,"brain morphogenesis process quality, abnormal",,phenotype
HP:0001396,Cholestasis,,phenotype
dictyBase:DDB_G0269918,mpl1,,gene
MONARCH:APO_0000209APO_0000002,protein/peptide distribution:abnormal,,phenotype
MP:0006322,abnormal perichondrium morphology,,phenotype
ENSEMBL:ENSMMUG00000013613,ENSEMBL:ENSMMUG00000013613,,gene
ZP:0001432,"whole organism morphology, abnormal",,phenotype
ZP:0002288,"nerve peripheral nervous system neoplastic, abnormal",,phenotype
WBPhenotype:0000667,gonad displaced,,phenotype
FlyBase:FBgn0035540,Syx17,,gene
MP:0010572,persistent right dorsal aorta,,phenotype
ENSEMBL:ENSPTRG00000003063,ENSEMBL:ENSPTRG00000003063,,gene
MP:0009355,increased liver triglyceride level,,phenotype
ENSEMBL:ENSMODG00000006104,ENSEMBL:ENSMODG00000006104,,gene
Xenbase:XB-GENE-1014070,msh3,,gene
PomBase:SPAPB8E5.09,rvb1,,gene
MP:0014040,increased cellular sensitivity to DNA damaging agents,,phenotype
MONARCH:APO_0000053APO_0000002,cell wall morphology:abnormal,,phenotype
MP:0000951,sporadic seizures,,phenotype
ENSEMBL:ENSACAG00000004345,ENSEMBL:ENSACAG00000004345,,gene
ENSEMBL:ENSMODG00000001673,ENSEMBL:ENSMODG00000001673,,gene
ENSEMBL:ENSGALG00000000317,NEFM,,gene
HP:0008081,Pes valgus,,phenotype
4706,sodium aurothiomalate,,drug
FlyBase:FBgn0024556,mEFTu1,,gene
Xenbase:XB-GENE-1008908,chd3,,gene
MP:0008143,abnormal dendrite morphology,,phenotype
ENSEMBL:ENSECAG00000010324,ENSEMBL:ENSECAG00000010324,,gene
HP:0200042,Skin ulcer,,phenotype
Xenbase:XB-GENE-991688,m6pr,,gene
MP:0011014,decreased core body temperature,,phenotype
HP:0006274,Reduced pancreatic beta cells,,phenotype
ENSEMBL:ENSMODG00000003801,ENSEMBL:ENSMODG00000003801,,gene
ENSEMBL:ENSECAG00000021306,ENSEMBL:ENSECAG00000021306,,gene
ZFIN:ZDB-FISH-170608-4,<zf602Tg>/<?>; <zf701Tg>/<?> [unspecified background],,genotype
HP:0001138,Optic neuropathy,,phenotype
ENSEMBL:ENSBTAG00000019386,BOLA-NC1,,gene
dbSNP:rs363096,rs363096-C,,variant
HGNC:9792,RAB9A,,gene
ENSEMBL:ENSMMUG00000020471,ENSEMBL:ENSMMUG00000020471,,gene
ENSEMBL:ENSOANG00000008521,ENSEMBL:ENSOANG00000008521,,gene
ENSEMBL:ENSOANG00000013418,ENSEMBL:ENSOANG00000013418,,gene
ENSEMBL:ENSECAG00000006626,ENSEMBL:ENSECAG00000006626,,gene
ENSEMBL:ENSXETG00000009064,ENSEMBL:ENSXETG00000009064,,gene
WormBase:WBGene00004101,hgrs-1,,gene
HP:0003179,Protrusio acetabuli,,phenotype
ZP:0003853,"grey matter morphology, abnormal",,phenotype
MGI:95294,Egfr,,gene
FlyBase:FBgn0037770,Art4,,gene
ENSEMBL:ENSCAFG00000017516,CALM1,,gene
MP:0000495,abnormal colon morphology,,phenotype
RGD:1308888,Dhx30,,gene
MP:0002840,abnormal lens fiber morphology,,phenotype
ENSEMBL:ENSMMUG00000007972,ENSEMBL:ENSMMUG00000007972,,gene
dictyBase:DDB_G0277913,gefJ,,gene
HP:0012767,Abnormal placental size,,phenotype
ENSEMBL:ENSGALG00000002765,ENSEMBL:ENSGALG00000002765,,gene
ENSEMBL:ENSCAFG00000008345,A0A5F4CBY6,,gene
HP:0031589,Suicidal ideation,,phenotype
P31749,RAC-alpha serine/threonine-protein kinase,,gene product
ENSEMBL:ENSXETG00000035922,ENSEMBL:ENSXETG00000035922,,gene
ENSEMBL:ENSPTRG00000021656,ENSEMBL:ENSPTRG00000021656,,gene
HP:0000387,Absent earlobe,,phenotype
Xenbase:XB-GENE-974596,psma7,,gene
4359,bosutinib,,drug
ENSEMBL:ENSFCAG00000002669,ENSEMBL:ENSFCAG00000002669,,gene
MP:0004056,abnormal myocardium compact layer morphology,,phenotype
ENSEMBL:ENSPTRG00000019057,ENSEMBL:ENSPTRG00000019057,,gene
WBPhenotype:0000668,endomitotic oocytes,,phenotype
ZP:0008966,"T cell decreased amount, abnormal",,phenotype
ZFIN:ZDB-GENE-111115-4,npy2rl,,gene
ZP:0004045,"head immature, abnormal",,phenotype
MP:0008191,abnormal follicular B cell physiology,,phenotype
ENSEMBL:ENSFCAG00000045670,ENSEMBL:ENSFCAG00000045670,,gene
ENSEMBL:ENSGALG00000039755,LOC112531360,,gene
Xenbase:XB-GENE-920944,map3k10,,gene
SGD:S000003272,KSS1,,gene
EFO:0004612,high density lipoprotein cholesterol measurement,,phenotype
ENSEMBL:ENSOANG00000013220,ENSEMBL:ENSOANG00000013220,,gene
ENSEMBL:ENSPTRG00000021055,ENSEMBL:ENSPTRG00000021055,,gene
WormBase:WBGene00020511,immt-1,,gene
WormBase:WBGene00003952,pbs-6,,gene
ENSEMBL:ENSSSCG00000024285,DLG4,,gene
FlyBase:FBgn0040010,CG17493,,gene
RGD:621725,Hspa8,,gene
FlyBase:FBgn0032198,eEF1delta,,gene
dictyBase:DDB_G0283795,commd3,,gene
ENSEMBL:ENSPTRG00000002771,ENSEMBL:ENSPTRG00000002771,,gene
MP:0008014,increased lung tumor incidence,,phenotype
MONARCH:APO_0000200APO_0000002,budding pattern:abnormal,,phenotype
EnsemblGenome:AT4G31710,EnsemblGenome:AT4G31710,,gene
ZFIN:ZDB-GENE-030131-6107,hgs,,gene
ENSEMBL:ENSCAFG00000030530,ENSEMBL:ENSCAFG00000030530,,gene
FBcv:0006000,abnormal copulation,,phenotype
P42574,Caspase-3,,gene product
ENSEMBL:ENSMODG00000041797,ENSEMBL:ENSMODG00000041797,,gene
MP:0020393,increased neuronal precursor proliferation,,phenotype
dbSNP:rs12668183,rs12668183-C,,variant
ENSEMBL:ENSECAG00000007233,ENSEMBL:ENSECAG00000007233,,gene
HP:0000510,Rod-cone dystrophy,,phenotype
ENSEMBL:ENSCAFG00000002325,E2RNN4,,gene
ENSEMBL:ENSOANG00000007613,ENSEMBL:ENSOANG00000007613,,gene
ENSEMBL:ENSPTRG00000016087,ENSEMBL:ENSPTRG00000016087,,gene
ZP:0103237,"motile cilium peripheral olfactory organ immobile, abnormal",,phenotype
ZFIN:ZDB-GENE-040426-1110,strap,,gene
HP:0100891,Bifid xiphoid process,,phenotype
ZP:0002792,"neural crest cell migration process quality, abnormal",,phenotype
ENSEMBL:ENSGALG00000040896,ENSEMBL:ENSGALG00000040896,,gene
ENSEMBL:ENSMMUG00000051186,ENSEMBL:ENSMMUG00000051186,,gene
ENSEMBL:ENSPTRG00000051132,ENSEMBL:ENSPTRG00000051132,,gene
dictyBase:DDB_G0268632,abpA,,gene
dbSNP:rs73191188,rs73191188-A,,variant
ZP:0002060,"yolk edematous, abnormal",,phenotype
HP:0000114,Proximal tubulopathy,,phenotype
RGD:2840,Hspa1b,,gene
ZFIN:ZDB-GENE-990415-145,mhc1uba,,gene
ZP:0012600,"learning process quality, abnormal",,phenotype
ENSEMBL:ENSCAFG00000006006,FASN,,gene
ENSEMBL:ENSPTRG00000022819,ENSEMBL:ENSPTRG00000022819,,gene
PomBase:SPBC1709.04c,cyp3,,gene
MGI:108091,Bcar1,,gene
RGD:1565519,Prmt2,,gene
FBcv:0000709,abnormal cell number,,phenotype
HP:0012864,Abnormal sperm morphology,,phenotype
ZP:0003200,"fourth ventricle hydrocephalic, abnormal",,phenotype
EFO:0010244,uveal melanoma disease severity,,phenotype
ZP:0000242,"sarcomere skeletal muscle disorganized, abnormal",,phenotype
ENSEMBL:ENSMMUG00000003820,ENSEMBL:ENSMMUG00000003820,,gene
WBPhenotype:0001139,nuclear envelope assembly variant early emb,,phenotype
ENSEMBL:ENSMODG00000007691,ENSEMBL:ENSMODG00000007691,,gene
MP:0008261,arrest of male meiosis,,phenotype
WBPhenotype:0001781,hypersensitivity to mutagen,,phenotype
ZFIN:ZDB-GENE-030131-333,wdr82,,gene
MP:0005217,abnormal pancreatic beta cell morphology,,phenotype
WBPhenotype:0002199,neuron calcium transient levels variant,,phenotype
WBPhenotype:0001265,head movement variant,,phenotype
RGD:1305531,Hspa12a,,gene
ENSEMBL:ENSPTRG00000050230,ENSEMBL:ENSPTRG00000050230,,gene
ENSEMBL:ENSMMUG00000009015,ENSEMBL:ENSMMUG00000009015,,gene
MP:0011409,increased renal glomerulus basement membrane thickness,,phenotype
MP:0004231,abnormal calcium ion homeostasis,,phenotype
MP:0001569,abnormal circulating bilirubin level,,phenotype
MGI:4438238,Tg(HTT*97Q)LXwy [FVB-Tg(HTT*97Q)LXwy],,genotype
HP:0003117,Abnormal circulating hormone concentration,,phenotype
MGI:3711011,Htt<tm1Hay>/Htt<tm1Hay>; Tg(YAC128)53Hay [involves: C57BL/6J * FVB],,genotype
MONARCH:APO_0000224APO_0000004,RNA accumulation:increased,,phenotype
dictyBase:DDB_G0272797,DDB_G0272797,,gene
MP:0005325,abnormal renal glomerulus morphology,,phenotype
RGD:1307790,Eif4e2,,gene
SGD:S000001297,CKA1,,gene
MP:0013600,testis degeneration,,phenotype
ZP:0019987,"neural tube closure, abnormal",,phenotype
HP:0000378,Cupped ear,,phenotype
ENSEMBL:ENSMMUG00000010269,ENSEMBL:ENSMMUG00000010269,,gene
WBPhenotype:0002473,autophagy block,,phenotype
ZP:0005468,"sensory perception of sound decreased process quality, abnormal",,phenotype
ZP:0018608,"hindbrain increased occurrence Notch signaling pathway, abnormal",,phenotype
ENSEMBL:ENSOANG00000012075,ENSEMBL:ENSOANG00000012075,,gene
MP:0009695,abnormal spinal cord ventral commissure morphology,,phenotype
ENSEMBL:ENSGALG00000004629,RNF216,,gene
MGI:1916375,Cnot8,,gene
ZP:0019549,"cleithrum decreased amount, abnormal",,phenotype
MP:0001384,abnormal pup retrieval,,phenotype
HP:0002795,Abnormal respiratory system physiology,,phenotype
MP:0004806,absent germ cells,,phenotype
RGD:1310844,Dusp10,,gene
P0DP23,Calmodulin-1,,gene product
ZP:0007173,"sarcomere slow muscle cell decreased amount, abnormal",,phenotype
ENSEMBL:ENSMMUG00000000924,ENSEMBL:ENSMMUG00000000924,,gene
MGI:3647514,Gm7030,,gene
MONARCH:APO_0000074APO_0000002,autophagy:abnormal,,phenotype
ZFIN:ZDB-GENE-040426-1707,skp1,,gene
MP:0013278,decreased fasting circulating glucose level,,phenotype
ZFIN:ZDB-GENE-030131-7452,g3bp1,,gene
ZP:0019049,"retinal photoreceptor layer mislocalised, abnormal",,phenotype
MP:0011186,abnormal visceral endoderm morphology,,phenotype
MP:0006382,abnormal lung epithelium morphology,,phenotype
ZP:0001753,"nuclear migration disrupted, abnormal",,phenotype
RGD:1308509,Hbs1l,,gene
Xenbase:XB-GENE-484572,carm1,,gene
ENSEMBL:ENSECAG00000002513,ENSEMBL:ENSECAG00000002513,,gene
MP:0009118,increased white fat cell size,,phenotype
dictyBase:DDB_G0284381,DDB0185981,,gene
WBPhenotype:0001177,embryo osmotic pressure sensitive early emb,,phenotype
ZP:0000136,"ceratobranchial cartilage decreased size, abnormal",,phenotype
HP:0009466,Radial deviation of finger,,phenotype
MP:0000904,abnormal superior colliculus morphology,,phenotype
ZFIN:ZDB-GENE-061013-557,snx21,,gene
NCBITaxon:9685,Felis catus,,taxon
dictyBase:DDB_G0269926,DDB0190676,,gene
MP:0000116,abnormal tooth development,,phenotype
MP:0004539,absent maxilla,,phenotype
ENSEMBL:ENSCAFG00000016519,PPARGC1A,,gene
HGNC:5186,PRMT2,,gene
RGD:1309504,Actbl2,,gene
MP:0000278,abnormal myocardial fiber morphology,,phenotype
MP:0005517,decreased liver regeneration,,phenotype
ENSEMBL:ENSFCAG00000011548,ENSEMBL:ENSFCAG00000011548,,gene
WBPhenotype:0001323,vesicle morphology variant,,phenotype
MP:0009747,impaired behavioral response to xenobiotic,,phenotype
MGI:104783,Atxn1,,gene
MP:0012362,increased large unstained cell number,,phenotype
ZFIN:ZDB-GENE-070410-70,cnot2,,gene
ENSEMBL:ENSMODG00000050482,ENSEMBL:ENSMODG00000050482,,gene
ENSEMBL:ENSMODG00000025331,ENSEMBL:ENSMODG00000025331,,gene
MP:0012129,failure of blastocyst formation,,phenotype
ENSEMBL:ENSMODG00000006596,ENSEMBL:ENSMODG00000006596,,gene
ZP:0000621,"eye decreased distance eye, abnormal",,phenotype
ENSEMBL:ENSMMUG00000001054,ENSEMBL:ENSMMUG00000001054,,gene
ZP:0103236,"pronephric tubule has fewer parts of type motile cilium outer dynein arm pronephric tubule, abnormal",,phenotype
WBPhenotype:0001394,cell acidification defective,,phenotype
WBPhenotype:0000313,meiotic progression during oogenesis variant,,phenotype
WormBase:WBGene00000887,cyn-11,,gene
ZP:0001428,"epiboly involved in gastrulation with mouth forming second disrupted, abnormal",,phenotype
ENSEMBL:ENSACAG00000024638,ENSEMBL:ENSACAG00000024638,,gene
FlyBase:FBgn0026174,SkpD,,gene
ENSEMBL:ENSCAFG00000017487,J9NX83,,gene
SGD:S000001618,APL2,,gene
MP:0020859,disorganized corneal epithelium,,phenotype
ENSEMBL:ENSMODG00000013364,ENSEMBL:ENSMODG00000013364,,gene
WBPhenotype:0001788,resistant to mutagens,,phenotype
dictyBase:DDB_G0293230,cdc26,,gene
FlyBase:FBgn0028836,CSN7,,gene
MP:0006099,thin cerebellar granule layer,,phenotype
HP:0000463,Anteverted nares,,phenotype
HGNC:30796,STRAP,,gene
ENSEMBL:ENSBTAG00000018854,ENSEMBL:ENSBTAG00000018854,,gene
MP:0003202,abnormal neuron apoptosis,,phenotype
ENSEMBL:ENSFCAG00000005451,ENSEMBL:ENSFCAG00000005451,,gene
HP:0001019,Erythroderma,,phenotype
MP:0005250,decreased Sertoli cell number,,phenotype
575,cefapirin,,drug
ZP:0006404,"cranial cartilage decreased size, abnormal",,phenotype
ZP:0009506,"nucleate erythrocyte proportionality to nucleus cytoplasm nucleate erythrocyte, abnormal",,phenotype
SGD:S000003794,RAV1,,gene
WBPhenotype:0001594,germline transgene silencing variant,,phenotype
ENSEMBL:ENSACAG00000016470,ENSEMBL:ENSACAG00000016470,,gene
MP:0005598,decreased ventricle muscle contractility,,phenotype
ENSEMBL:ENSSSCG00000010121,UFD1,,gene
MP:0013848,subcutaneous edema,,phenotype
ENSEMBL:ENSECAG00000009005,ENSEMBL:ENSECAG00000009005,,gene
ENSEMBL:ENSACAG00000004107,ENSEMBL:ENSACAG00000004107,,gene
WBPhenotype:0001950,diplotene region organization variant,,phenotype
ZFIN:ZDB-GENE-040426-1932,psma4,,gene
RGD:1565734,Ercc6l,,gene
MP:0004529,decreased outer hair cell stereocilia number,,phenotype
937,dobutamine,,drug
ENSEMBL:ENSCAFG00000000360,SQSTM1,,gene
WormBase:WBGene00000407,cdk-5,,gene
ENSEMBL:ENSSSCG00000016582,ENSEMBL:ENSSSCG00000016582,,gene
ENSEMBL:ENSCAFG00000013917,ENSEMBL:ENSCAFG00000013917,,gene
FlyBase:FBgn0005779,PpD6,,gene
ENSEMBL:ENSMMUG00000010152,ENSEMBL:ENSMMUG00000010152,,gene
ENSEMBL:ENSGALG00000014920,USP14,,gene
WBPhenotype:0000113,RNA expression variant,,phenotype
ENSEMBL:ENSCAFG00000016809,RBM25,,gene
MP:0004527,abnormal outer hair cell stereociliary bundle morphology,,phenotype
FlyBase:FBgn0011692,pav,,gene
ENSEMBL:ENSSSCG00005032795,ENSEMBL:ENSSSCG00005032795,,gene
HP:0000640,Gaze-evoked nystagmus,,phenotype
P04406,Glyceraldehyde-3-phosphate dehydrogenase liver,,gene product
ENSEMBL:ENSGALG00000005931,RUVBL1,,gene
434,buprenorphine,,drug
MP:0003982,increased cholesterol level,,phenotype
4483,carfilzomib,,drug
ZP:0011936,"intestine decreased process quality poly(A)+ mRNA export from nucleus, abnormal",,phenotype
ENSEMBL:ENSBTAG00000039556,WIPI1,,gene
MP:0005137,increased growth hormone level,,phenotype
MP:0002784,abnormal Sertoli cell morphology,,phenotype
ZP:0003843,"mitochondrion liver swollen, abnormal",,phenotype
ENSEMBL:ENSSSCG00000015358,CRPPA,,gene
MP:0008182,decreased marginal zone B cell number,,phenotype
MONARCH:APO_0000081APO_0000004,killer toxin resistance:increased,,phenotype
FlyBase:FBgn0023458,Rbcn-3A,,gene
MP:0005379,endocrine/exocrine gland phenotype,,phenotype
HGNC:1918,CHD3,,gene
Xenbase:XB-GENE-956283,atxn7,,gene
MP:0002831,absent Peyer's patches,,phenotype
HP:0001399,Hepatic failure,,phenotype
ENSEMBL:ENSOANG00000039824,ENSEMBL:ENSOANG00000039824,,gene
WBPhenotype:0001134,Aba ABp division axis defective early emb,,phenotype
MP:0002896,abnormal bone mineralization,,phenotype
ENSEMBL:ENSFCAG00000000053,ENSEMBL:ENSFCAG00000000053,,gene
HP:0000751,Personality changes,,phenotype
WBPhenotype:0000131,pheromone induced dauer formation defective,,phenotype
WBPhenotype:0001893,mitochondrial membrane potential reduced,,phenotype
ENSEMBL:ENSCAFG00000015433,J9NT16,,gene
HP:0001894,Thrombocytosis,,phenotype
ENSEMBL:ENSMMUG00000020943,ENSEMBL:ENSMMUG00000020943,,gene
HP:0006829,Severe muscular hypotonia,,phenotype
ENSEMBL:ENSECAG00000023868,ENSEMBL:ENSECAG00000023868,,gene
EnsemblGenome:AT1G62040,EnsemblGenome:AT1G62040,,gene
RGD:735127,Psmd6,,gene
ZFIN:ZDB-GENE-070117-2205,dctn1a,,gene
ENSEMBL:ENSOANG00000004314,ENSEMBL:ENSOANG00000004314,,gene
HP:0000821,Hypothyroidism,,phenotype
Xenbase:XB-GENE-959285,hspa12a,,gene
